latitude,longitude,depth,utc_timestamp
-21.97462,63.90878,7.542,1478029930
-21.98983,63.9105,8.003,1478031617
-22.28809,63.87188,5.921,1478039195
-22.28877,63.87356,5.046,1478039623
-22.29865,63.86616,7.766,1478042314
-22.3032,63.86403,6.942,1478044477
-22.29511,63.86893,7.073,1478044611
-22.23704,63.87915,1.117,1478054024
-21.4336,64.06435,4.477,1478145777
-22.29018,63.87219,5.562,1478187904
-22.28603,63.87276,5.267,1478187969
-23.26166,63.61745,10.005,1478189842
-22.98531,63.81065,4.051,1478191815
-21.37967,64.06782,7.303,1478202277
-21.16776,64.06213,6.133,1478211175
-21.28372,63.86851,6.758,1478236924
-21.21326,64.03773,5.746,1478243598
-21.29372,63.9577,5.692,1478244026
-21.30246,63.95786,4.942,1478244199
-22.28175,63.88705,9.419,1478266876
-22.28808,63.86709,2.655,1478268546
-21.42166,63.4768,22.709,1478289371
-21.43436,63.48285,10.279,1478291691
-21.99393,63.9214,12.601,1478301346
-21.24926,64.06354,4.751,1478308418
-21.30425,64.05721,11.198,1478332999
-21.16169,64.03143,3.036,1478333627
-21.41344,63.49712,10.005,1478342882
-21.51682,63.98444,13.279,1478361772
-21.26157,64.05594,5.447,1478418435
-21.26409,64.05605,4.272,1478423106
-22.28638,63.87346,5.635,1478426756
-22.16536,63.912,4.088,1478430018
-21.9259,63.8982,6.407,1478480337
-21.93828,63.90223,7.062,1478485553
-21.94106,63.90861,6.528,1478485553
-21.25634,64.05624,5.271,1478517158
-21.49297,64.01934,3.404,1478609810
-21.7937,63.92113,7.989,1478614263
-21.96329,63.90851,7.052,1478625261
-21.55782,63.94066,10.609,1478654399
-21.20563,64.04539,4.73,1478662825
-21.15829,64.03094,4.999,1478665787
-21.14599,63.90664,5.224,1478668762
-21.31349,63.95235,5.236,1478674174
-21.31908,63.95084,5.493,1478674332
-21.301,63.95274,5.032,1478674366
-21.3023,63.95098,5.139,1478675725
-21.38648,64.04597,3.741,1478679093
-21.30561,63.94955,5.3,1478680428
-21.38356,64.04669,3.716,1478690553
-22.15419,63.89006,4.849,1478725315
-21.73884,63.95267,9.89,1478726619
-22.77804,63.8045,6.105,1478740612
-21.48986,64.0231,1.665,1478747441
-22.70488,63.84659,5.538,1478762938
-21.48057,64.02448,1.521,1478771695
-21.16835,63.92514,7.223,1478801192
-21.94657,63.93628,7.173,1478804646
-21.16502,63.91528,4.983,1478815899
-23.54672,63.66762,12.942,1478822137
-22.27679,63.87456,4.54,1478929082
-21.60083,63.97699,8.266,1478955144
-22.47795,63.86346,3.419,1478967374
-22.03412,63.89828,4.444,1479011157
-22.38669,63.85229,4.42,1479013347
-21.16236,64.03772,4.401,1479016786
-22.43379,63.85011,4.44,1479018382
-22.45574,63.86169,3.106,1479019168
-22.46173,63.86748,2.248,1479022570
-22.71705,63.81513,5.477,1479025062
-21.37963,63.95463,6.822,1479056305
-22.21171,63.90012,6.387,1479124078
-21.40993,63.95422,7.93,1479145208
-22.01223,63.89831,4.972,1479152776
-21.4,64.05441,4.014,1479176145
-21.99997,63.92982,7.165,1479195881
-22.37718,63.87975,3.667,1479208604
-21.30336,63.88412,8.146,1479239736
-22.10865,63.87048,4.538,1479256829
-23.00892,63.75292,9.51,1479266760
-23.02406,63.75027,10.072,1479268039
-21.16878,63.94416,8.401,1479300124
-22.71219,63.82362,2.543,1479302614
-21.99994,63.92478,6.094,1479329937
-22.2377,63.88205,4.934,1479335336
-23.51792,63.62182,10.025,1479344019
-21.8131,63.95263,9.862,1479358484
-21.82289,63.96147,8.769,1479360098
-22.1139,63.92912,8.453,1479453242
-22.10622,63.95138,3.294,1479453297
-22.31426,63.89609,7.247,1479459115
-22.32195,63.89085,6.206,1479461999
-22.11225,63.94615,6.363,1479465027
-22.07727,63.88866,4.378,1479510076
-22.25408,63.88446,2.455,1479553941
-22.05547,63.85624,7.365,1479575728
-21.61838,63.95814,14.958,1479592141
-21.46461,64.03748,6.959,1479607243
-22.05519,63.89111,4.465,1479608901
-22.05479,63.89323,4.841,1479609558
-21.38935,64.04948,4.162,1479629122
-22.10444,63.93929,3.146,1479643416
-22.22318,63.87613,6.992,1479662403
-22.05826,63.88813,4.191,1479672303
-21.38776,63.94767,6.47,1479683044
-21.38689,63.94931,6.575,1479683058
-22.26191,63.87376,5.397,1479688949
-22.3266,63.88563,6.819,1479722778
-21.71234,63.9668,9.41,1479771758
-21.62408,63.98238,7.072,1479773569
-21.63809,63.96391,2.361,1479773590
-21.63446,63.98494,8.589,1479777346
-21.37012,63.94817,6.109,1479782013
-21.08955,64.07332,6.717,1479782479
-21.15351,63.92949,7.312,1479797460
-21.3293,63.94741,5.78,1479801708
-22.1468,63.88015,4.564,1479813217
-21.34536,64.12331,5.313,1479837105
-22.12632,63.88601,4.753,1479852777
-22.92774,63.76524,0.039,1479869673
-22.65255,63.85013,2.98,1479912767
-22.64101,63.85698,5.397,1479914489
-21.44016,64.04858,1.925,1479921563
-22.53192,63.82625,7.121,1479933035
-22.1399,63.8847,5.336,1479934896
-21.39103,64.06439,5.593,1479973098
-21.33035,64.0138,3.67,1479981296
-21.15633,64.02804,4.853,1480024322
-22.04638,63.91782,3.875,1480037321
-22.01824,63.90561,5.961,1480037944
-22.05621,63.90416,4.648,1480042401
-21.46195,64.09418,7.259,1480052220
-21.40647,64.02251,4.408,1480065720
-21.38531,64.05792,5.358,1480074299
-21.18909,64.06634,5.842,1480086088
-22.66706,63.84071,1.959,1480087889
-21.42778,64.08721,5.543,1480113394
-21.41847,64.08636,4.341,1480115223
-23.34677,63.69117,10.005,1480123327
-21.28842,64.05305,5.636,1480127763
-21.27687,64.05039,5.895,1480128207
-21.42939,64.08582,5.876,1480129210
-21.42985,64.08508,5.836,1480129444
-21.2693,64.04904,5.134,1480130265
-21.44161,64.08312,8.156,1480134597
-21.43111,64.08666,6.476,1480134615
-21.43499,64.08321,7.386,1480135370
-21.42592,64.08524,5.918,1480135991
-21.27026,64.05353,5.629,1480138347
-21.3903,64.05016,4.64,1480141070
-22.69203,63.81247,5.778,1480143737
-21.43144,64.08622,5.475,1480150622
-21.44489,64.0837,8.635,1480151205
-21.42846,64.08608,5.827,1480152133
-21.43219,64.08563,7.172,1480153874
-21.80461,63.94012,6.813,1480166178
-21.34942,64.00779,2.411,1480168908
-21.14574,63.95049,8.706,1480191341
-21.27436,64.06628,11.792,1480207408
-21.40821,64.01112,4.24,1480211386
-22.62867,63.86135,2.311,1480241831
-21.45153,64.04426,4.488,1480259522
-21.15585,63.92166,7.209,1480260278
-22.74262,63.80723,4.922,1480271647
-21.3061,63.95203,5.244,1480273552
-22.70304,63.80938,3.326,1480280172
-22.74246,63.81186,5.113,1480281491
-22.69434,63.80488,2.69,1480281708
-22.68437,63.80773,7.26,1480281759
-22.73613,63.81811,4.637,1480282170
-22.22754,63.8981,8.521,1480289090
-22.25809,63.88157,5.924,1480289148
-21.20908,63.92335,4.755,1480316689
-21.97754,63.91756,5.407,1480318472
-22.10102,63.90359,5.309,1480352410
-22.30452,63.86553,5.199,1480391897
-22.71487,63.84997,2.822,1480400094
-22.40527,63.86486,4.877,1480447937
-22.49226,63.86779,3.595,1480462993
-21.44212,64.04488,3.039,1480468894
-21.44182,64.04538,2.826,1480481061
-21.94265,63.92101,4.616,1480481981
-21.45039,64.04898,3.675,1480514999
-21.46453,64.03876,5.433,1480535549
-21.45789,64.04372,4.695,1480539271
-21.45078,64.04987,3.63,1480540509
-21.46048,64.04006,5.16,1480556780
-21.44637,64.04568,3.523,1480558058
-21.44348,64.03326,3.382,1480559493
-21.24751,63.95179,7.165,1480560348
-21.45336,64.05822,3.917,1480563632
-21.44757,64.04747,3.338,1480563678
-21.45464,64.04097,4.735,1480565464
-21.46515,64.03671,5.898,1480566199
-21.45826,64.04268,5.005,1480567265
-21.45457,64.04309,4.367,1480569602
-21.45444,64.04363,4.546,1480570456
-21.45159,64.04381,4.373,1480571458
-21.45657,64.04184,4.686,1480571619
-21.46136,64.03719,5.18,1480574830
-21.45406,64.04424,4.679,1480575307
-21.44677,64.03803,3.887,1480576434
-21.45219,64.04895,4.145,1480577836
-21.44387,64.04406,2.792,1480578217
-21.45655,64.04493,4.411,1480579773
-21.43214,64.00015,4.082,1480580012
-21.45306,64.04488,4.283,1480580696
-21.43061,64.04894,0.569,1480583529
-21.44358,64.0467,3.253,1480583589
-21.46139,64.04404,5.022,1480596484
-21.45576,64.04405,4.213,1480599384
-21.42904,64.04725,1.17,1480599440
-21.47807,64.03573,7.166,1480599486
-21.43133,64.04431,1.552,1480599621
-21.48198,64.03519,7.302,1480599754
-21.45451,64.04597,4.613,1480599817
-21.45815,64.04166,4.705,1480599947
-21.44053,64.04533,2.345,1480600031
-21.45669,64.03832,4.989,1480600655
-21.4429,64.04339,2.56,1480601045
-21.44638,64.05013,3.052,1480601613
-21.24861,64.11853,4.401,1480604596
-21.44794,64.05003,3.265,1480606171
-21.45044,64.05043,3.848,1480606788
-21.4562,64.04208,4.776,1480620627
-21.45931,64.05136,4.639,1480636568
-21.45395,64.05032,4.379,1480642325
-21.45438,64.04981,4.492,1480644521
-21.45237,64.04935,4.183,1480645019
-21.44708,64.04309,3.7,1480645198
-21.45328,64.04707,4.304,1480659141
-21.4544,64.05227,4.761,1480674782
-21.45534,64.05112,5.005,1480675452
-21.4552,64.05048,4.839,1480677554
-21.98286,63.99001,0.135,1480680276
-21.44815,64.04951,4.003,1480681603
-21.99538,63.90768,7.964,1480693356
-21.45172,64.05127,3.861,1480706344
-21.45661,64.04069,4.843,1480746027
-23.23001,63.69943,10.005,1480770658
-21.30646,63.95597,4.053,1480807829
-22.46247,63.87437,11.36,1480890733
-22.4691,63.86306,6.402,1480909620
-21.15445,63.92128,7.025,1480917672
-21.27804,64.10454,5.278,1480922563
-21.24493,64.11238,6.15,1480926911
-21.24082,64.04561,4.46,1480969845
-22.24851,63.87618,3.302,1480990200
-21.98762,63.90915,6.424,1481050341
-22.95126,63.7585,11.333,1481064822
-22.05575,63.88317,4.626,1481081601
-21.40763,64.05643,4.07,1481085533
-22.58417,63.8714,6.694,1481087539
-22.5882,63.87494,4.799,1481087643
-22.54043,63.89691,5.087,1481093579
-22.16233,63.89423,0.706,1481098422
-22.12996,63.89456,4.331,1481098900
-21.66496,64.0361,4.164,1481102515
-21.39047,64.05796,4.858,1481125285
-23.12849,63.72136,11.601,1481127431
-23.17635,63.74535,12.897,1481128916
-23.07116,63.71337,10.005,1481131106
-23.13882,63.72757,11.396,1481131724
-22.37472,63.88188,2.177,1481133235
-22.38921,63.87822,5.561,1481133396
-23.12692,63.73382,11.3,1481133960
-23.13131,63.7259,12.639,1481134175
-21.9834,63.91129,5.202,1481138577
-21.99254,63.90771,6.932,1481138577
-21.97792,63.89251,7.279,1481138680
-21.98685,63.90521,6.309,1481138714
-21.98522,63.89944,6.577,1481139427
-22.02352,63.90776,7.704,1481139438
-21.40153,63.64205,10.229,1481139585
-21.98583,63.90483,6.251,1481140258
-23.16444,63.71968,11.931,1481157338
-23.06191,63.71729,3.379,1481157658
-23.15515,63.72469,7.225,1481157735
-23.14003,63.70897,10.885,1481162488
-23.15897,63.71626,8.552,1481165791
-23.18392,63.72317,11.072,1481185657
-21.19508,64.02496,5.458,1481280512
-22.10532,63.92008,6.755,1481349193
-22.30834,63.89349,2.996,1481371891
-21.5654,63.99042,7.616,1481381593
-22.6694,63.84239,2.263,1481381664
-22.66436,63.84041,1.663,1481381929
-22.66875,63.84277,1.744,1481381940
-21.27283,64.05183,6.384,1481423397
-22.43586,63.85575,3.178,1481426834
-22.45692,63.84724,0.135,1481426835
-22.4476,63.84403,4.37,1481429141
-21.22552,63.93851,5.704,1481442665
-23.47364,63.58456,6.947,1481456964
-23.5336,63.58498,11.011,1481460097
-23.51157,63.57278,10.005,1481466435
-23.4975,63.5731,13.746,1481469697
-23.42638,63.577,10.005,1481469726
-23.53541,63.67566,14.174,1481477432
-22.66801,63.8436,0.553,1481481905
-21.1659,63.91766,5.004,1481491777
-22.84608,63.78873,7.294,1481497151
-22.081,63.91578,4.898,1481502001
-22.08039,63.91278,5.257,1481503994
-22.28485,63.87178,5.011,1481518081
-22.11404,63.88591,6.905,1481584237
-22.11686,63.90001,5.546,1481584238
-21.2996,64.00789,11.622,1481589024
-21.35848,64.12098,4.504,1481589030
-21.35752,64.1224,4.515,1481589442
-21.35123,64.12621,6.776,1481589470
-21.35599,64.12389,6.033,1481593642
-21.36065,64.11995,2.033,1481594067
-21.3562,64.12095,2.902,1481594198
-21.38759,63.95582,6.61,1481643319
-21.23161,63.93578,8.177,1481691769
-22.3978,63.87434,0.202,1481720656
-21.34876,64.00591,3.763,1481741459
-21.38314,64.0546,4.66,1481747068
-21.15182,64.03976,5.019,1481837887
-23.18216,63.69639,10.005,1481852712
-21.35002,64.11835,5.356,1481934514
-21.3559,64.11893,5.327,1481934721
-21.35656,64.12073,5.002,1481934741
-21.3308,64.10687,3.29,1481934844
-21.35458,64.11904,4.886,1481935085
-21.35604,64.12222,5.061,1481935557
-21.35297,64.12239,4.512,1481935592
-21.35379,64.11917,5.421,1481935710
-21.31094,64.05298,3.437,1481936015
-22.69604,63.82513,4.404,1481972383
-22.70586,63.82908,4.055,1481972406
-21.25086,64.11075,6.034,1482017149
-21.38281,64.07434,3.503,1482017759
-21.25216,64.11137,6.061,1482018271
-21.95218,63.90049,5.621,1482028237
-22.87527,63.7655,10.005,1482030365
-21.20333,64.02391,4.705,1482042590
-21.39761,64.04705,4.136,1482078228
-21.16062,63.9225,6.789,1482140789
-21.39759,64.05694,3.85,1482171425
-22.06751,63.89444,4.25,1482253098
-22.07162,63.89061,4.472,1482254044
-21.16193,63.91726,6.674,1482259205
-22.1102,63.91254,0.048,1482288742
-21.32266,63.93945,7.151,1482305922
-21.38833,63.97858,0.135,1482338370
-21.40756,64.01814,4.209,1482385329
-22.23138,63.88072,5.559,1482390579
-21.39398,64.00964,1.733,1482391551
-21.40229,64.01991,3.971,1482391882
-21.40633,64.02898,5.3,1482392690
-21.42698,64.03609,8.37,1482392990
-21.40219,64.01983,4.394,1482393378
-21.4059,64.01873,4.288,1482394205
-22.01553,63.89829,6.802,1482421063
-22.32618,63.87461,4.388,1482466986
-21.0753,63.97707,8.066,1482486088
-21.24439,64.11589,4.822,1482524614
-21.18332,64.0556,5.672,1482557848
-21.24072,64.04912,4.499,1482593466
-21.98531,63.90507,6.811,1482617265
-21.35793,63.96029,4.988,1482626058
-21.34238,63.95095,6.669,1482626084
-21.38404,63.90775,8.017,1482647239
-21.39222,64.08928,4.697,1482654984
-21.41381,64.033,2.948,1482656743
-21.16043,63.92379,6.674,1482682902
-21.41008,64.05206,6.661,1482746390
-21.40625,64.04416,5.157,1482750480
-22.68521,63.81319,6.467,1482754673
-22.68156,63.81742,5.053,1482754707
-21.23533,64.04872,3.564,1482776526
-21.38275,64.06844,3.41,1482782156
-21.41626,64.03532,0.708,1482789063
-21.28115,64.09881,3.344,1482799175
-21.39584,64.05173,3.18,1482871497
-21.09736,63.94721,7.18,1482915909
-21.76346,63.96878,10.445,1482955341
-21.38631,64.04076,2.88,1482987043
-22.05917,63.8905,4.938,1483039429
-21.22425,63.9585,5.746,1483041477
-21.25745,64.11117,5.251,1483075831
-21.31509,64.13042,0.135,1483098419
-21.28537,64.10943,4.592,1483098420
-21.28453,64.05053,5.74,1483098598
-21.25526,64.11122,5.443,1483101492
-22.43947,63.83268,2.081,1483103506
-21.25406,64.11218,5.495,1483116423
-21.19815,64.08007,5.66,1483138003
-21.21121,64.06416,4.891,1483138488
-21.23892,64.04803,4.768,1483139470
-21.38457,64.05621,3.23,1483146295
-22.34923,63.88524,0.699,1483203526
-22.13641,63.86331,4.467,1483206550
-22.07179,63.91703,1.646,1483219089
-21.14782,64.059,4.185,1483226437
-21.17897,63.94461,0.135,1483262144
-22.77534,63.77521,8.85,1483277638
-22.69674,63.84927,0.135,1483277639
-21.39467,64.04352,0.135,1483281493
-21.27988,63.97148,3.161,1483285192
-21.28807,64.03818,0.194,1483291874
-21.26114,64.02493,3.956,1483291876
-21.31894,63.97352,5.106,1483302666
-21.40322,64.05222,1.601,1483316232
-21.39672,64.05473,3.522,1483317135
-22.22395,63.90897,4.045,1483332838
-21.50979,63.97642,0.135,1483334852
-22.96828,63.80726,8.406,1483360695
-22.961,63.81123,9.522,1483360764
-21.43332,63.93952,7.21,1483377270
-21.43319,63.93896,7.395,1483377297
-22.01426,63.90565,5.851,1483383871
-21.69917,63.94174,10.126,1483394433
-22.06602,63.88451,4.381,1483409797
-21.13877,63.96505,1.043,1483416357
-21.13798,63.96525,0.309,1483416377
-21.2568,64.08018,1.937,1483422685
-21.24342,64.05488,5.929,1483424448
-21.90512,63.9136,6.118,1483432779
-21.68286,63.93345,9.72,1483451866
-21.69074,63.9298,10.491,1483451874
-21.67372,63.90675,6.94,1483452002
-21.39828,63.93589,7.636,1483471786
-22.04091,63.90239,5.733,1483501427
-21.1371,64.09653,5.791,1483503189
-21.13677,64.097,5.892,1483503367
-21.25898,64.07148,1.144,1483522577
-21.14687,64.09787,6.106,1483529163
-21.14703,64.09679,5.86,1483529205
-21.15147,64.09388,5.878,1483529206
-21.15384,64.09421,5.653,1483529224
-21.14542,64.09627,5.777,1483529243
-21.14776,64.09573,5.562,1483529259
-21.14583,64.09686,5.646,1483529284
-21.14447,64.09827,5.523,1483529308
-21.14015,64.09634,5.587,1483529328
-21.1484,64.09433,5.451,1483529332
-21.14782,64.09389,5.503,1483529334
-21.14778,64.09438,5.739,1483529353
-21.13369,64.09848,5.499,1483529380
-21.14525,64.09641,5.355,1483529385
-21.14318,64.09814,5.547,1483529398
-21.15071,64.1007,4.619,1483529411
-21.15042,64.10147,4.804,1483529416
-21.14466,64.09858,5.516,1483529424
-21.14734,64.09653,5.578,1483529433
-21.15575,64.09486,5.603,1483529435
-21.14273,64.09943,5.666,1483529441
-21.13802,64.09943,5.45,1483529480
-21.13766,64.09621,5.743,1483529489
-21.14948,64.09466,5.493,1483529495
-21.14835,64.09492,5.732,1483529504
-21.14904,64.09444,5.86,1483529509
-21.14218,64.0975,5.75,1483529551
-21.0921,64.10568,5.177,1483529554
-21.1339,64.09825,5.606,1483529560
-21.1532,64.1009,4.946,1483529585
-21.1498,64.09588,5.576,1483529590
-21.14927,64.0955,5.535,1483529597
-21.14436,64.09879,5.362,1483529621
-21.1448,64.09625,5.871,1483529625
-21.14491,64.09529,5.641,1483529642
-21.145,64.09367,5.761,1483529648
-21.11965,64.10297,5.084,1483529652
-21.14988,64.09386,5.66,1483529662
-21.14598,64.08974,6.4,1483529669
-21.14339,64.09811,5.725,1483529672
-21.15012,64.09471,5.626,1483529678
-21.14591,64.09584,5.785,1483529685
-21.14224,64.09621,5.694,1483529693
-21.14595,64.09415,5.899,1483529696
-21.15603,64.09756,5.287,1483529710
-21.14158,64.09645,5.906,1483529712
-21.14354,64.09739,5.727,1483529728
-21.144,64.09665,5.798,1483529739
-21.14543,64.09624,5.761,1483529758
-21.13611,64.09917,5.602,1483529773
-21.13145,64.10032,5.693,1483529834
-21.14421,64.09888,5.378,1483529851
-21.13375,64.10073,5.499,1483529865
-21.13198,64.10121,5.515,1483529876
-21.14581,64.0938,5.878,1483530250
-21.14372,64.09891,5.662,1483530270
-21.14485,64.09588,5.837,1483530286
-21.13752,64.09992,5.66,1483530413
-21.14633,64.10004,5.481,1483530545
-21.14179,64.09867,5.62,1483530564
-21.15008,64.0938,5.445,1483530613
-21.13723,64.09892,5.691,1483530632
-21.1348,64.09894,5.605,1483530954
-21.14507,64.09784,5.468,1483530979
-21.14944,64.0984,6.173,1483530991
-21.14971,64.10095,5.342,1483531028
-21.14565,64.0967,5.562,1483531059
-21.14421,64.09806,5.629,1483531061
-21.13564,64.09901,5.571,1483531077
-21.14313,64.09891,5.426,1483531091
-21.13648,64.09962,5.554,1483531129
-21.13439,64.10046,5.807,1483531172
-21.14654,64.09664,5.547,1483531184
-21.13284,64.09968,5.664,1483531217
-21.14706,64.09653,5.535,1483531227
-21.14365,64.09693,5.576,1483531240
-21.14231,64.09858,5.558,1483531264
-21.14818,64.09917,5.188,1483531292
-21.14486,64.09728,5.518,1483531322
-21.14808,64.09564,5.459,1483531330
-21.14242,64.09869,5.921,1483531334
-21.14646,64.09695,5.565,1483531341
-21.13741,64.09817,5.479,1483531349
-21.14234,64.09852,5.35,1483531421
-21.1447,64.09795,5.448,1483531434
-21.13728,64.09912,5.737,1483531462
-21.14364,64.09658,5.904,1483531472
-21.13938,64.09764,5.497,1483531526
-21.14843,64.09438,5.681,1483531549
-21.14447,64.09692,5.846,1483531557
-21.13589,64.09764,5.815,1483531583
-21.14301,64.09712,5.558,1483531601
-21.1435,64.09743,5.91,1483531627
-21.13789,64.09786,5.81,1483531643
-21.14549,64.09651,5.511,1483531663
-21.14718,64.09651,5.481,1483531682
-21.14401,64.09721,5.874,1483531692
-21.14435,64.09872,5.438,1483531707
-21.14575,64.09659,5.594,1483531711
-21.14477,64.0974,5.512,1483531735
-21.12889,64.10078,5.473,1483531743
-21.14559,64.09724,5.78,1483531766
-21.14558,64.09756,5.88,1483531769
-21.14912,64.09492,5.643,1483531796
-21.14592,64.09573,5.292,1483531809
-21.14826,64.09616,5.475,1483531827
-21.13647,64.10043,5.637,1483531830
-21.14466,64.0974,5.602,1483531840
-21.14132,64.09697,5.727,1483531843
-21.13001,64.10147,5.546,1483531884
-21.14431,64.09696,5.684,1483531947
-21.14145,64.09818,6.616,1483531998
-21.13898,64.09746,5.367,1483532028
-21.14957,64.09332,5.909,1483532035
-21.15013,64.09586,5.572,1483532046
-21.14536,64.09657,5.653,1483532052
-21.14557,64.09648,5.498,1483532054
-21.13936,64.09649,5.406,1483532068
-21.14059,64.09685,5.393,1483532074
-21.15307,64.09396,5.583,1483532086
-21.1393,64.09759,5.452,1483532140
-21.13505,64.10043,5.567,1483532169
-21.1459,64.0985,5.698,1483532193
-21.14438,64.09697,5.535,1483532231
-21.13606,64.09912,5.738,1483532282
-21.14555,64.0969,5.775,1483532288
-21.1384,64.0985,5.524,1483532301
-21.13282,64.09906,5.822,1483532313
-21.14181,64.09816,5.541,1483532373
-21.14517,64.09768,5.621,1483532391
-21.15188,64.08663,4.361,1483532429
-21.13904,64.09808,5.412,1483532440
-21.13783,64.09821,5.559,1483532482
-21.14862,64.09611,5.457,1483532488
-21.13165,64.10035,5.812,1483532492
-21.14654,64.09602,5.546,1483532553
-21.13953,64.09766,5.381,1483532572
-21.14133,64.09828,5.489,1483532608
-21.1491,64.09328,5.851,1483532973
-21.13902,64.0978,5.673,1483532989
-21.14981,64.0952,5.518,1483533014
-21.14548,64.09715,5.856,1483533075
-21.14274,64.09843,5.745,1483533080
-21.14621,64.09727,5.531,1483533090
-21.14155,64.09776,5.306,1483533200
-21.15149,64.09591,5.79,1483533221
-21.13792,64.09955,5.279,1483533240
-21.13726,64.0993,5.739,1483533284
-21.14647,64.09794,5.483,1483533293
-21.144,64.0982,5.413,1483533317
-21.14578,64.09779,5.306,1483533317
-21.14645,64.09579,5.455,1483533347
-21.14405,64.0976,5.441,1483533368
-21.13861,64.09893,5.459,1483533378
-21.14506,64.09782,5.294,1483533381
-21.14295,64.09872,5.554,1483533429
-21.14636,64.09447,5.929,1483533448
-21.14475,64.09927,5.38,1483533468
-21.14736,64.10001,5.076,1483533490
-21.14184,64.09749,5.336,1483533537
-21.14615,64.09629,5.543,1483533552
-21.1302,64.10159,5.5,1483533560
-21.14104,64.09775,5.846,1483533568
-21.14624,64.09617,5.859,1483533596
-21.14425,64.09634,5.664,1483533608
-21.14137,64.095,5.804,1483533618
-21.12486,64.09993,5.655,1483533690
-21.13788,64.09775,5.459,1483533699
-21.14403,64.09625,5.942,1483533717
-21.14586,64.09649,5.58,1483533729
-21.14625,64.09272,5.926,1483533831
-21.26169,64.05273,4.695,1483533842
-21.14136,64.09762,5.723,1483534056
-21.16296,64.09685,5.034,1483534061
-21.14532,64.09773,5.784,1483534063
-21.13831,64.09722,5.4,1483534497
-21.14543,64.09528,5.729,1483534505
-21.15038,64.09439,5.583,1483534506
-21.12935,64.09863,5.356,1483534532
-21.13558,64.09857,5.653,1483534634
-21.13733,64.09772,5.459,1483534690
-21.15052,64.09552,5.563,1483534703
-21.1466,64.09657,5.564,1483534717
-21.14491,64.09767,5.489,1483534799
-21.14316,64.09749,5.224,1483534802
-21.14932,64.09428,5.502,1483535027
-21.14038,64.09804,5.46,1483535036
-21.14968,64.09319,5.658,1483535060
-21.1334,64.10092,5.7,1483535128
-21.14778,64.09788,5.591,1483535152
-21.15081,64.09298,5.779,1483535439
-21.13674,64.09842,5.377,1483535453
-21.14058,64.09909,5.309,1483535473
-21.14546,64.09792,5.451,1483535484
-21.14765,64.09525,5.504,1483535490
-21.14732,64.09653,5.413,1483535522
-21.14527,64.09621,5.603,1483535529
-21.13534,64.10062,5.583,1483536928
-21.15071,64.10007,4.917,1483536950
-21.14069,64.09702,5.283,1483536979
-21.14217,64.0955,5.482,1483537173
-21.14527,64.09574,5.703,1483537178
-21.139,64.09753,5.315,1483537231
-21.13542,64.10059,5.442,1483537390
-21.14356,64.09665,5.437,1483537524
-21.14862,64.09575,5.543,1483537590
-21.14869,64.09794,5.618,1483537641
-21.14061,64.09756,5.334,1483537761
-21.14146,64.09973,5.352,1483537834
-21.13646,64.09962,5.483,1483537834
-21.14509,64.09677,5.372,1483537862
-21.14308,64.0969,5.488,1483537865
-21.14021,64.09545,5.682,1483537900
-21.14047,64.09689,5.276,1483537930
-21.14092,64.09736,5.375,1483537930
-21.1528,64.09309,5.658,1483538060
-21.14648,64.09423,5.322,1483538866
-21.13636,64.09919,5.621,1483538904
-21.13446,64.10049,5.494,1483538943
-21.14581,64.09743,5.767,1483539188
-21.14913,64.09606,5.54,1483539222
-21.24699,64.08804,2.752,1483539264
-21.24615,64.08392,3.909,1483539466
-21.24302,64.07973,5.267,1483539499
-21.24756,64.08218,3.209,1483539502
-21.24741,64.0828,3.655,1483539521
-21.24071,64.08684,3.702,1483539698
-21.24388,64.08733,3.66,1483539706
-21.12583,64.10175,5.423,1483540019
-21.14055,64.0979,5.884,1483540022
-21.13276,64.10108,5.62,1483541345
-21.14455,64.09677,5.111,1483541375
-21.14538,64.09752,6.134,1483542230
-21.13913,64.09862,5.441,1483542363
-21.143,64.09602,5.575,1483542393
-21.16358,64.09355,5.486,1483542405
-21.14507,64.09672,5.81,1483542706
-21.14913,64.09333,5.432,1483542716
-21.14275,64.09894,5.255,1483542759
-21.13947,64.09771,5.496,1483544043
-21.13951,64.09782,5.258,1483544221
-21.14763,64.09546,5.673,1483544246
-21.14376,64.09858,5.357,1483545005
-21.14193,64.09663,5.377,1483547829
-21.14747,64.10081,5.642,1483549910
-21.14619,64.09769,5.463,1483550184
-21.17249,64.09224,6.118,1483550198
-21.14431,64.09351,5.708,1483550604
-21.14713,64.10109,5.517,1483551435
-21.15024,64.09446,5.562,1483551804
-21.15088,64.09634,5.867,1483551872
-21.14105,64.0969,5.328,1483552009
-21.13215,64.09978,5.732,1483552081
-21.13638,64.09673,5.542,1483552089
-21.14976,64.09416,5.472,1483553465
-21.13628,64.09925,5.756,1483553480
-21.14279,64.09632,5.384,1483554113
-21.14117,64.09751,5.322,1483555208
-21.13697,64.09728,5.521,1483556463
-21.13142,64.09946,5.819,1483556496
-21.13783,64.09917,5.831,1483557774
-21.14133,64.09703,5.341,1483559083
-21.13884,64.09796,5.365,1483559869
-21.1463,64.09602,5.527,1483560832
-21.14007,64.09698,5.533,1483561232
-21.13331,64.09654,5.72,1483561508
-21.14907,64.09546,5.48,1483565337
-21.14185,64.09623,5.338,1483565366
-21.13014,64.1022,5.432,1483566063
