,cluster_id,depth,latitude,longitude,utc_timestamp
5975,1,4.107,-21.22101,64.06772,1472878201
5976,5,4.732,-22.51856,63.84923,1472880330
5977,0,6.885,-22.6819,63.82376,1472883784
5978,1,6.099,-21.23021,64.03938,1472916151
5979,4,4.467,-22.11169,63.90421,1472930587
5980,4,4.584,-22.11252,63.90674,1472933967
5981,4,6.31,-22.10096,63.88914,1472934148
5982,4,5.369,-21.99851,63.89969,1472948008
5983,4,5.728,-21.98128,63.89933,1472948649
5984,4,4.874,-22.00345,63.90478,1472949026
5985,4,5.075,-21.99881,63.90164,1472949348
5986,4,5.681,-22.00864,63.90392,1472949366
5987,4,5.221,-21.99769,63.90083,1472949794
5988,4,4.739,-21.99834,63.90434,1472950232
5989,4,4.96,-21.99849,63.90292,1472950407
5990,4,5.03,-21.99908,63.90437,1472950526
5991,4,4.502,-21.99957,63.90526,1472950887
5992,4,4.909,-21.99931,63.90269,1472950985
5993,4,9.488,-22.0144,63.91796,1472951006
5994,4,4.917,-22.00318,63.9077,1472951132
5995,4,5.001,-22.00328,63.9034,1472951173
5996,4,4.666,-22.00377,63.90565,1472951217
5997,4,4.725,-22.0031,63.90611,1472952814
5998,4,5.252,-22.00646,63.90149,1472953774
5999,4,4.802,-22.00303,63.90559,1472953822
6000,4,4.232,-22.00887,63.90834,1472954154
6001,4,5.087,-22.00751,63.90675,1472954449
6002,4,4.482,-21.99573,63.91051,1472954454
6003,4,4.604,-22.00639,63.90392,1472954546
6004,4,4.313,-22.00381,63.90956,1472954789
6005,4,4.863,-21.99949,63.90578,1472955023
6006,4,4.335,-22.00712,63.90712,1472955447
6007,4,4.64,-22.01323,63.90573,1472955451
6008,4,4.981,-22.01088,63.90238,1472955577
6009,4,4.826,-22.00812,63.90303,1472955592
6010,4,4.859,-22.0064,63.90326,1472955787
6011,4,4.727,-22.01075,63.90301,1472955929
6012,4,4.73,-22.00253,63.90829,1472955996
6013,4,5.392,-22.00974,63.90062,1472956162
6014,4,4.242,-22.01064,63.90826,1472956211
6015,4,4.881,-22.00661,63.9035,1472956703
6016,4,4.434,-22.0096,63.90721,1472956744
6017,4,4.072,-21.99882,63.9044,1472956802
6018,4,5.194,-22.00833,63.90251,1472956837
6019,4,4.834,-22.00671,63.90453,1472956907
6020,4,7.549,-22.0158,63.89509,1472956941
6021,4,4.864,-22.00711,63.90678,1472956966
6022,4,5.354,-22.01442,63.91419,1472957167
6023,4,5.142,-22.00596,63.90309,1472957443
6024,4,4.638,-22.00322,63.90757,1472957536
6025,4,5.142,-22.00644,63.90296,1472957597
6026,4,5.154,-22.00721,63.90566,1472962710
6027,4,5.219,-22.00088,63.90406,1472968469
6028,4,5.335,-21.99645,63.90076,1472969476
6029,4,4.163,-22.11433,63.89081,1472972524
6030,4,1.144,-22.02489,63.92289,1472977160
6031,4,4.61,-22.0023,63.90613,1472977244
6032,3,3.666,-21.41302,64.05109,1473016640
6033,3,4.76,-21.59643,64.01642,1473023400
6034,3,4.748,-21.59039,64.01617,1473023716
6035,3,4.976,-21.59166,64.02283,1473024014
6036,3,7.521,-21.59774,64.02077,1473024015
6037,3,5.254,-21.59567,64.01972,1473024033
6038,3,5.129,-21.59293,64.02022,1473024083
6039,3,5.462,-21.59342,64.01844,1473024104
6040,3,4.941,-21.59215,64.02098,1473024137
6041,3,5.193,-21.59468,64.02094,1473024488
6042,3,5.006,-21.59336,64.01884,1473024570
6043,3,5.013,-21.5936,64.01979,1473025279
6044,3,5.535,-21.59432,64.02422,1473029374
6045,3,5.107,-21.59513,64.02165,1473029387
6046,3,5.005,-21.58738,64.02158,1473029444
6047,3,6.273,-21.58321,64.04294,1473029967
6048,3,4.572,-21.60051,64.00859,1473029974
6049,3,4.671,-21.59615,64.02014,1473030042
6050,3,5.21,-21.58899,64.02437,1473033887
6051,3,6.728,-21.57388,64.05308,1473034108
6052,4,5.109,-22.10313,63.90267,1473039236
6053,0,7.357,-22.71612,63.80401,1473045684
6054,3,5.143,-21.59161,64.02424,1473048991
6055,3,6.291,-21.40007,64.05087,1473082519
6056,3,2.975,-21.3864,64.04721,1473083293
6057,3,5.658,-21.38258,64.04601,1473083406
6058,3,0.135,-21.42823,64.06215,1473083481
6059,3,2.596,-21.3868,64.04894,1473083642
6060,3,3.47,-21.38295,64.04698,1473083692
6061,3,2.479,-21.69281,63.94088,1473098333
6062,1,7.089,-21.31367,63.94486,1473113387
6063,3,8.629,-21.66611,63.94096,1473136026
6064,3,4.302,-21.58531,64.01235,1473141511
6065,3,5.888,-21.59058,64.03452,1473156950
6066,2,10.125,-23.27235,63.65314,1473177134
6067,3,4.5,-21.42885,64.04884,1473187352
6068,3,3.678,-21.42391,64.05614,1473198120
6069,3,4.079,-21.39195,64.06013,1473200200
6070,3,6.978,-21.44474,64.05856,1473200815
6071,3,3.242,-21.39098,64.05808,1473202382
6072,3,2.547,-21.42181,64.05528,1473202414
6073,3,7.506,-21.39179,64.05171,1473205930
6074,3,3.677,-21.42383,64.05614,1473213926
6075,5,4.191,-22.20561,63.9119,1473222475
6076,1,6.635,-21.25599,64.11037,1473226052
6077,3,5.857,-21.43699,64.0643,1473230958
6078,2,14.305,-23.33424,63.67913,1473236075
6079,3,6.744,-21.4074,64.04752,1473247683
6080,3,5.131,-21.38722,64.04722,1473262045
6081,3,9.434,-21.34761,63.65001,1473297964
6082,4,3.339,-21.76955,63.9468,1473313643
6083,1,1.875,-21.32314,64.01711,1473315528
6084,5,2.821,-22.45053,63.88408,1473328103
6085,3,3.186,-21.35571,64.12882,1473331162
6086,3,4.443,-21.39864,64.05576,1473346167
6087,3,4.592,-21.39624,64.05897,1473346369
6088,3,4.264,-21.39649,64.05741,1473346400
6089,3,5.712,-21.38513,64.05914,1473346988
6090,3,4.853,-21.38945,64.05667,1473346998
6091,3,4.968,-21.39174,64.05845,1473347099
6092,3,4.72,-21.38549,64.05846,1473347160
6093,3,4.093,-21.39137,64.05369,1473347361
6094,3,3.83,-21.39195,64.05961,1473347404
6095,3,3.466,-21.39038,64.05858,1473347470
6096,3,4.135,-21.39784,64.05945,1473347793
6097,3,4.307,-21.39568,64.05846,1473347843
6098,3,3.015,-21.3894,64.05554,1473348036
6099,3,3.219,-21.39269,64.05875,1473348097
6100,3,2.466,-21.38814,64.05829,1473348186
6101,3,3.337,-21.39163,64.05875,1473348384
6102,3,6.58,-21.40159,64.05392,1473348481
6103,3,3.408,-21.39216,64.0591,1473348502
6104,3,5.168,-21.38514,64.05864,1473348771
6105,3,1.663,-21.38305,64.0515,1473348790
6106,3,3.609,-21.38784,64.05678,1473348798
6107,3,3.648,-21.395,64.05807,1473348856
6108,3,5.46,-21.38175,64.05785,1473348866
6109,3,1.701,-21.38204,64.05988,1473350080
6110,3,2.946,-21.39429,64.05651,1473350221
6111,3,3.861,-21.38872,64.05804,1473350356
6112,3,6.098,-21.50867,64.0337,1473351590
6113,3,2.851,-21.39063,64.05963,1473352348
6114,3,3.04,-21.38837,64.06071,1473352400
6115,3,4.262,-21.38308,64.02635,1473355672
6116,3,2.56,-21.38384,64.04563,1473355721
6117,3,3.9,-21.39502,64.05717,1473355964
6118,3,2.608,-21.39325,64.05859,1473356017
6119,3,4.961,-21.39505,64.04848,1473359123
6120,3,3.716,-21.39149,64.05695,1473362649
6121,3,2.282,-21.38983,64.05276,1473363084
6122,3,6.66,-21.40632,64.05206,1473363120
6123,3,3.033,-21.39397,64.05865,1473363802
6124,3,4.396,-21.39206,64.05883,1473369848
6125,3,3.838,-21.39037,64.05955,1473374180
6126,3,3.226,-21.39185,64.05917,1473375315
6127,3,3.566,-21.38794,64.05585,1473375437
6128,3,3.66,-21.3876,64.05829,1473376046
6129,3,6.646,-21.38734,64.05807,1473376058
6130,3,4.718,-21.39261,64.05894,1473376115
6131,3,3.855,-21.38988,64.06026,1473376756
6132,3,3.405,-21.38801,64.05943,1473377342
6133,3,3.102,-21.39315,64.05822,1473380656
6134,3,3.934,-21.39017,64.05965,1473382473
6135,4,0.098,-22.12782,63.91714,1473387672
6136,4,5.125,-22.00516,63.90916,1473390599
6137,1,5.388,-21.18537,64.06089,1473395285
6138,1,5.236,-21.18752,64.06073,1473395537
6139,3,8.022,-21.42357,63.94964,1473402565
6140,3,7.64,-21.4157,63.95313,1473402727
6141,5,3.988,-22.14601,63.88481,1473411739
6142,4,5.668,-22.1054,63.89577,1473411760
6143,0,6.044,-22.74303,63.80305,1473415150
6144,4,5.736,-22.06176,63.89949,1473432935
6145,1,2.896,-21.20515,64.03081,1473477860
6146,2,10.005,-23.29325,63.66716,1473491434
6147,2,10.737,-23.38129,63.65793,1473492598
6148,1,7.795,-21.13949,63.95591,1473493154
6149,3,3.393,-21.3882,64.06187,1473497784
6150,1,4.043,-21.26581,64.05727,1473499988
6151,1,4.981,-21.25648,64.05693,1473500016
6152,1,4.894,-21.26688,64.05711,1473507226
6153,1,2.976,-21.32285,64.01156,1473547360
6154,4,6.501,-21.97123,63.91313,1473563187
6155,4,6.633,-21.97313,63.91186,1473563203
6156,4,6.659,-21.96776,63.90867,1473563229
6157,1,6.926,-21.14338,63.93993,1473581309
6158,1,5.528,-21.25026,64.05622,1473592090
6159,1,4.393,-21.23808,64.05033,1473607156
6160,3,7.506,-21.42813,64.0582,1473630509
6161,5,6.537,-22.19904,63.89878,1473630658
6162,4,8.45,-21.93978,63.91752,1473633206
6163,1,5.674,-21.27219,64.1062,1473633474
6164,1,7.713,-21.25829,64.11236,1473633650
6165,1,6.932,-21.26245,64.10823,1473634538
6166,1,6.759,-21.25751,64.11133,1473635084
6167,1,6.722,-21.14223,63.95076,1473637908
6168,1,4.974,-21.27547,64.11208,1473638842
6169,1,6.099,-21.26926,64.1094,1473640309
6170,3,4.59,-21.41486,64.05104,1473646941
6171,5,0.916,-22.20967,63.92291,1473655310
6172,1,6.496,-21.26444,64.10767,1473672113
6173,1,5.815,-21.27104,64.1023,1473720662
6174,3,7.044,-21.59008,63.8465,1473759275
6175,5,4.087,-22.15801,63.89046,1473772140
6176,3,2.773,-21.42299,64.05028,1473781804
6177,3,3.042,-21.42319,64.05382,1473800161
6178,3,7.13,-21.62333,64.02847,1473801380
6179,3,3.649,-21.42592,64.0545,1473805622
6180,3,3.464,-21.42549,64.05554,1473818158
6181,5,6.108,-22.33908,63.86958,1473818583
6182,3,3.294,-21.42323,64.05453,1473818880
6183,3,7.805,-21.45141,64.04776,1473820332
6184,3,2.792,-21.42192,64.05434,1473822607
6185,3,6.602,-21.55322,64.03452,1473829522
6186,4,9.96,-21.7426,63.95272,1473890862
6187,3,4.737,-21.38007,64.05685,1473904828
6188,2,7.828,-23.29845,63.6642,1473943669
6189,3,4.75,-21.43324,64.04503,1473946883
6190,3,10.265,-21.70533,63.95018,1473961234
6191,4,6.737,-21.96814,63.91246,1474006942
6192,1,5.485,-21.23948,64.12512,1474041245
6193,3,2.711,-21.41193,64.04575,1474057090
6194,3,3.627,-21.41275,64.05302,1474057533
6195,3,3.503,-21.41307,64.05438,1474057535
6196,3,4.236,-21.41607,64.05297,1474057589
6197,3,4.793,-21.42254,64.05231,1474057800
6198,3,5.167,-21.42286,64.05398,1474059471
6199,3,5.595,-21.42834,64.05217,1474060238
6200,3,5.032,-21.42207,64.05132,1474060351
6201,3,3.605,-21.41515,64.05459,1474060717
6202,3,3.586,-21.41348,64.0547,1474060809
6203,3,3.904,-21.4162,64.05473,1474060835
6204,3,4.385,-21.4212,64.05465,1474061078
6205,3,3.827,-21.41599,64.05437,1474062006
6206,3,3.444,-21.41364,64.0546,1474062290
6207,3,3.239,-21.41268,64.05341,1474062581
6208,3,3.367,-21.4125,64.05566,1474062591
6209,3,5.132,-21.42306,64.0559,1474063074
6210,3,4.168,-21.41577,64.05568,1474063639
6211,3,4.868,-21.42261,64.05112,1474065025
6212,3,4.735,-21.42042,64.05389,1474066389
6213,3,3.688,-21.41317,64.05273,1474066703
6214,3,3.871,-21.41453,64.04865,1474066839
6215,3,4.823,-21.416,64.05424,1474068267
6216,3,3.659,-21.41494,64.05606,1474068332
6217,3,3.457,-21.41311,64.05623,1474069872
6218,1,4.718,-21.19461,64.04642,1474071616
6219,3,4.718,-21.42189,64.05149,1474078703
6220,3,6.394,-21.43024,64.05829,1474079248
6221,3,3.321,-21.41255,64.05663,1474090038
6222,3,4.977,-21.42185,64.05422,1474090090
6223,4,2.262,-21.7897,63.94015,1474093488
6224,3,5.012,-21.423,64.05676,1474095024
6225,3,4.632,-21.42013,64.05751,1474095029
6226,3,4.518,-21.42039,64.05556,1474095384
6227,3,4.872,-21.42202,64.05573,1474095575
6228,3,5.171,-21.42379,64.05654,1474095645
6229,3,4.721,-21.4212,64.05694,1474095907
6230,3,2.714,-21.41226,64.05576,1474096060
6231,3,2.733,-21.41366,64.05684,1474096103
6232,3,5.095,-21.42339,64.05325,1474096576
6233,3,4.096,-21.41569,64.05849,1474096639
6234,3,4.18,-21.41523,64.05795,1474096681
6235,3,3.289,-21.41311,64.05717,1474096821
6236,3,4.518,-21.41737,64.05734,1474097129
6237,3,3.333,-21.41343,64.05929,1474097562
6238,3,3.618,-21.41352,64.05729,1474097633
6239,3,3.03,-21.41415,64.05961,1474097678
6240,3,3.419,-21.41266,64.05579,1474097703
6241,3,3.123,-21.40981,64.05559,1474098202
6242,3,2.344,-21.41086,64.05843,1474098208
6243,3,3.818,-21.41518,64.05724,1474098713
6244,3,3.13,-21.41498,64.06005,1474098718
6245,3,3.045,-21.41216,64.05656,1474098740
6246,0,9.039,-22.97201,63.79731,1474098899
6247,3,3.53,-21.41161,64.05575,1474099128
6248,3,3.584,-21.41336,64.05581,1474099172
6249,3,4.564,-21.41697,64.05805,1474099474
6250,3,4.646,-21.41947,64.05698,1474099555
6251,3,3.892,-21.41474,64.05637,1474099843
6252,3,4.903,-21.4215,64.05836,1474100049
6253,3,4.425,-21.41588,64.05885,1474100128
6254,3,4.14,-21.41717,64.05788,1474100486
6255,3,4.563,-21.41729,64.05825,1474100528
6256,3,4.037,-21.41481,64.05636,1474100615
6257,3,3.92,-21.41514,64.05833,1474100640
6258,3,2.187,-21.4104,64.06104,1474100655
6259,3,4.006,-21.4158,64.05408,1474100741
6260,3,5.685,-21.42402,64.05102,1474100767
6261,3,3.277,-21.41049,64.05853,1474100774
6262,3,3.31,-21.41278,64.05408,1474100866
6263,3,3.264,-21.41179,64.05939,1474100990
6264,3,3.695,-21.41423,64.05836,1474101115
6265,3,3.355,-21.4124,64.05405,1474101297
6266,3,3.199,-21.40907,64.05772,1474101325
6267,3,2.232,-21.40981,64.0611,1474101350
6268,3,2.952,-21.41159,64.05706,1474101422
6269,3,3.587,-21.4157,64.05384,1474101491
6270,3,4.497,-21.41533,64.05685,1474101672
6271,3,3.611,-21.4146,64.0528,1474101679
6272,3,2.848,-21.40956,64.05973,1474101882
6273,3,4.784,-21.42282,64.04948,1474101890
6274,3,4.58,-21.41943,64.05978,1474101917
6275,3,3.908,-21.41531,64.05688,1474102254
6276,3,3.008,-21.41149,64.05608,1474102410
6277,3,3.62,-21.41204,64.06011,1474102520
6278,3,4.007,-21.4157,64.05983,1474102536
6279,3,4.636,-21.41764,64.05889,1474102563
6280,3,3.7,-21.41253,64.05811,1474102652
6281,3,4.103,-21.41081,64.05163,1474102669
6282,3,3.59,-21.41267,64.06042,1474102698
6283,3,3.633,-21.4132,64.059,1474102729
6284,3,3.714,-21.41193,64.06006,1474103097
6285,3,5.203,-21.42368,64.05875,1474103748
6286,3,1.034,-21.39902,64.0529,1474103909
6287,3,4.862,-21.40846,64.05909,1474103930
6288,3,3.687,-21.41265,64.0516,1474104132
6289,3,4.43,-21.41963,64.05374,1474105177
6290,3,4.549,-21.41947,64.05315,1474105339
6291,3,6.022,-21.4316,64.05383,1474105572
6292,3,3.226,-21.41254,64.05585,1474105710
6293,3,2.872,-21.41129,64.05157,1474106335
6294,3,3.513,-21.41354,64.05051,1474106459
6295,3,4.5,-21.41964,64.05263,1474106591
6296,3,3.409,-21.41035,64.05376,1474107300
6297,3,3.036,-21.41181,64.05334,1474107683
6298,3,3.959,-21.41361,64.05531,1474109493
6299,3,3.837,-21.41371,64.05666,1474109584
6300,3,3.432,-21.41308,64.05724,1474109676
6301,3,3.997,-21.40807,64.06076,1474110505
6302,3,4.32,-21.41086,64.06219,1474110519
6303,3,4.2,-21.41517,64.05749,1474110740
6304,3,2.607,-21.41316,64.0566,1474110791
6305,3,2.271,-21.40771,64.05202,1474110872
6306,3,4.403,-21.41336,64.05259,1474110889
6307,3,4.208,-21.41592,64.05843,1474111124
6308,3,4.085,-21.41596,64.05595,1474111727
6309,3,3.313,-21.41207,64.05563,1474111728
6310,3,5.011,-21.438,64.05078,1474111832
6311,3,2.993,-21.42487,64.04557,1474111995
6312,3,4.128,-21.41455,64.05553,1474112076
6313,3,3.839,-21.41599,64.05797,1474112333
6314,3,1.806,-21.40639,64.05432,1474112402
6315,3,4.046,-21.41532,64.05408,1474112928
6316,3,3.552,-21.41377,64.0578,1474113004
6317,3,4.608,-21.42051,64.05797,1474113170
6318,3,5.02,-21.42337,64.05712,1474113323
6319,3,3.004,-21.40928,64.05266,1474113890
6320,3,3.127,-21.41123,64.05668,1474114185
6321,3,4.427,-21.41826,64.05812,1474114845
6322,3,2.459,-21.41164,64.05659,1474114872
6323,3,2.792,-21.41061,64.05157,1474115152
6324,3,4.348,-21.38489,64.05241,1474115195
6325,3,5.165,-21.42029,64.05685,1474115455
6326,3,4.275,-21.41682,64.05852,1474116578
6327,3,3.382,-21.40946,64.05215,1474116741
6328,3,3.01,-21.41091,64.05499,1474118701
6329,3,2.91,-21.40929,64.05245,1474119868
6330,3,3.457,-21.41379,64.05373,1474122027
6331,3,3.482,-21.41343,64.0541,1474122391
6332,3,2.889,-21.41009,64.0497,1474122681
6333,3,2.696,-21.41303,64.05812,1474124008
6334,3,3.505,-21.41317,64.05164,1474124810
6335,3,4.488,-21.41685,64.05193,1474124813
6336,3,4.7,-21.41788,64.05378,1474124837
6337,3,3.979,-21.41384,64.0518,1474124945
6338,3,4.648,-21.41897,64.05181,1474124988
6339,3,3.562,-21.41004,64.05109,1474125261
6340,3,2.579,-21.41171,64.05273,1474125287
6341,1,10.415,-21.19376,64.07228,1474125365
6342,3,4.166,-21.41571,64.05887,1474125618
6343,3,3.569,-21.41143,64.05953,1474125633
6344,3,3.633,-21.41183,64.05962,1474125683
6345,3,3.582,-21.41258,64.0526,1474125712
6346,3,1.144,-21.41307,64.05447,1474125746
6347,3,2.363,-21.4075,64.05556,1474125762
6348,3,3.273,-21.41126,64.05177,1474125780
6349,3,3.319,-21.41219,64.05968,1474125887
6350,3,3.578,-21.41217,64.05679,1474126116
6351,3,5.4,-21.42206,64.0512,1474126129
6352,3,5.571,-21.42333,64.05894,1474126151
6353,3,2.34,-21.40976,64.04605,1474126901
6354,3,3.532,-21.41304,64.05866,1474127918
6355,3,1.837,-21.40582,64.03834,1474128892
6356,3,2.788,-21.40892,64.05309,1474131934
6357,3,2.046,-21.40859,64.05222,1474132692
6358,3,3.845,-21.41533,64.0577,1474134839
6359,3,3.931,-21.40801,64.06097,1474135384
6360,3,5.199,-21.4222,64.05952,1474137324
6361,3,3.698,-21.41449,64.05759,1474140203
6362,3,3.792,-21.41514,64.05865,1474140604
6363,3,3.1,-21.41028,64.05196,1474140816
6364,3,3.316,-21.40812,64.05732,1474141872
6365,3,4.603,-21.41984,64.05534,1474146257
6366,3,6.264,-21.41547,64.05889,1474148395
6367,3,3.986,-21.40329,64.0569,1474149687
6368,3,4.132,-21.41603,64.05698,1474150352
6369,3,3.366,-21.41294,64.0573,1474150392
6370,3,3.001,-21.41376,64.0572,1474150643
6371,3,3.701,-21.41612,64.05676,1474150666
6372,3,5.426,-21.42624,64.05732,1474155673
6373,3,4.995,-21.42085,64.05927,1474156335
6374,3,3.256,-21.41092,64.05981,1474156548
6375,3,6.538,-21.41748,64.05909,1474156630
6376,3,3.433,-21.3997,64.05756,1474156710
6377,3,4.624,-21.41639,64.04803,1474162435
6378,3,4.472,-21.41369,64.04903,1474162695
6379,3,3.532,-21.40881,64.04974,1474163352
6380,3,4.129,-21.41731,64.05636,1474167212
6381,3,4.448,-21.41879,64.05098,1474167625
6382,3,3.377,-21.41138,64.05064,1474168235
6383,3,3.616,-21.41081,64.04991,1474169156
6384,3,6.002,-21.4257,64.04859,1474169259
6385,3,5.733,-21.43092,64.04515,1474172455
6386,3,2.179,-21.41622,64.05795,1474172499
6387,3,3.229,-21.41315,64.05229,1474172500
6388,3,3.148,-21.4113,64.04933,1474173982
6389,3,3.946,-21.4157,64.04892,1474176582
6390,3,4.41,-21.41917,64.04922,1474176647
6391,3,2.98,-21.40927,64.04761,1474176747
6392,3,7.457,-21.4357,64.04231,1474176827
6393,3,3.101,-21.41099,64.04855,1474177075
6394,3,2.929,-21.41308,64.04633,1474177557
6395,3,3.209,-21.41249,64.05059,1474177560
6396,3,2.976,-21.40832,64.04951,1474178439
6397,3,3.499,-21.41105,64.04826,1474178723
6398,1,4.535,-21.2898,64.07249,1474179508
6399,3,3.289,-21.41115,64.04776,1474181246
6400,3,3.57,-21.41349,64.05986,1474181308
6401,3,2.751,-21.40985,64.049,1474181384
6402,3,5.527,-21.42362,64.04903,1474182069
6403,3,5.287,-21.42304,64.04683,1474182146
6404,3,1.269,-21.40314,64.05592,1474183591
6405,0,5.218,-22.70326,63.81483,1474184068
6406,3,2.776,-21.42513,64.05656,1474184115
6407,3,3.23,-21.41562,64.05418,1474184224
6408,3,4.483,-21.42026,64.06004,1474184336
6409,3,6.188,-21.42939,64.04203,1474184375
6410,3,2.776,-21.41495,64.05338,1474184692
6411,3,4.774,-21.42087,64.05772,1474185814
6412,3,4.382,-21.42218,64.05756,1474185858
6413,3,2.617,-21.4097,64.05255,1474186002
6414,3,2.003,-21.40833,64.05064,1474186161
6415,3,3.723,-21.41544,64.05442,1474186291
6416,3,2.89,-21.41241,64.04916,1474186334
6417,3,4.432,-21.42026,64.05052,1474186344
6418,3,5.186,-21.42296,64.05741,1474186414
6419,3,4.555,-21.40971,64.05875,1474186450
6420,3,4.689,-21.42422,64.04898,1474186586
6421,3,3.371,-21.41777,64.05349,1474186883
6422,3,3.121,-21.41542,64.05328,1474187057
6423,3,4.074,-21.41709,64.05768,1474187327
6424,3,3.414,-21.41268,64.05932,1474187371
6425,3,4.197,-21.41863,64.05815,1474187465
6426,3,5.021,-21.42224,64.05928,1474187502
6427,3,3.92,-21.41738,64.05861,1474187648
6428,3,4.842,-21.42235,64.05659,1474187907
6429,3,3.974,-21.41836,64.04308,1474188026
6430,3,3.499,-21.41453,64.05799,1474188455
6431,3,3.938,-21.41669,64.05786,1474188483
6432,3,3.871,-21.41503,64.05836,1474188495
6433,3,3.895,-21.41625,64.05826,1474188515
6434,3,3.838,-21.416,64.05261,1474188741
6435,3,3.109,-21.42374,64.05595,1474188779
6436,3,4.189,-21.40908,64.06002,1474188840
6437,3,3.724,-21.41618,64.05865,1474189244
6438,3,4.735,-21.41527,64.04366,1474189276
6439,3,3.395,-21.41351,64.05543,1474189325
6440,3,2.192,-21.41155,64.04958,1474189356
6441,3,4.455,-21.41617,64.04728,1474189387
6442,3,3.772,-21.41624,64.05814,1474189721
6443,3,3.112,-21.41194,64.05892,1474190301
6444,3,3.353,-21.41399,64.05489,1474190411
6445,3,3.983,-21.41289,64.06094,1474190733
6446,3,2.673,-21.40909,64.05875,1474190835
6447,3,4.265,-21.41997,64.05837,1474191052
6448,3,4.587,-21.416,64.04771,1474191069
6449,3,5.192,-21.42546,64.05641,1474191330
6450,3,2.613,-21.41038,64.04979,1474191389
6451,3,2.283,-21.4076,64.05041,1474191872
6452,3,3.284,-21.41584,64.05786,1474192123
6453,3,4.983,-21.41949,64.05775,1474192463
6454,3,4.233,-21.41836,64.05746,1474192774
6455,3,3.771,-21.41646,64.05707,1474192846
6456,3,5.202,-21.42477,64.05262,1474192884
6457,3,4.903,-21.40213,64.05723,1474193101
6458,3,4.481,-21.40248,64.05703,1474193371
6459,3,4.01,-21.41734,64.05791,1474193448
6460,3,3.475,-21.41583,64.05896,1474193519
6461,3,3.138,-21.41497,64.05608,1474193768
6462,3,3.307,-21.40121,64.05751,1474193871
6463,3,3.483,-21.4125,64.05824,1474194023
6464,3,3.955,-21.39786,64.05537,1474194157
6465,3,3.615,-21.41077,64.05819,1474194342
6466,3,3.026,-21.41097,64.05071,1474194562
6467,3,1.612,-21.40634,64.03979,1474194676
6468,3,2.617,-21.40661,64.04692,1474194728
6469,3,4.302,-21.41909,64.05811,1474195834
6470,3,5.154,-21.42248,64.05688,1474196147
6471,3,4.996,-21.42412,64.05858,1474196161
6472,3,4.899,-21.42286,64.0573,1474196631
6473,3,1.499,-21.41383,64.03965,1474196633
6474,3,3.571,-21.41437,64.05239,1474197028
6475,3,4.396,-21.41969,64.05833,1474197062
6476,3,3.107,-21.41244,64.05589,1474197590
6477,3,3.0,-21.413,64.03783,1474198164
6478,3,2.13,-21.41228,64.05237,1474198171
6479,3,4.155,-21.41928,64.05853,1474199971
6480,3,5.092,-21.4047,64.05667,1474200279
6481,3,6.706,-21.42924,64.04187,1474200493
6482,3,3.243,-21.40931,64.04012,1474200539
6483,3,4.549,-21.4223,64.05133,1474200582
6484,3,4.412,-21.41401,64.04874,1474200757
6485,3,3.365,-21.41201,64.05625,1474200840
6486,3,8.653,-21.44459,64.04094,1474201085
6487,3,3.527,-21.41457,64.05257,1474201242
6488,3,3.443,-21.41263,64.05834,1474202247
6489,3,2.066,-21.40243,64.05254,1474203040
6490,3,3.316,-21.4145,64.05565,1474204039
6491,3,3.7,-21.41261,64.05865,1474204417
6492,3,4.034,-21.41764,64.05807,1474204637
6493,3,3.926,-21.4162,64.05884,1474204683
6494,3,3.535,-21.41475,64.05871,1474204795
6495,3,2.998,-21.41031,64.04058,1474205012
6496,3,4.378,-21.4155,64.04861,1474206065
6497,3,3.514,-21.41346,64.05752,1474207567
6498,3,5.892,-21.42241,64.04928,1474207809
6499,3,3.748,-21.41645,64.05931,1474208478
6500,3,4.44,-21.41992,64.05974,1474208617
6501,3,3.556,-21.41601,64.05752,1474209329
6502,3,3.794,-21.41648,64.05527,1474209880
6503,3,4.167,-21.41848,64.05891,1474210709
6504,1,6.309,-21.17691,64.00916,1474212944
6505,3,2.991,-21.41368,64.05657,1474214442
6506,3,2.092,-21.41189,64.05377,1474215129
6507,3,5.199,-21.42011,64.04473,1474215183
6508,3,3.622,-21.41385,64.06047,1474215527
6509,3,3.321,-21.41068,64.05785,1474215533
6510,3,2.888,-21.41172,64.05738,1474215538
6511,3,2.662,-21.41229,64.06068,1474215609
6512,3,2.919,-21.40855,64.04893,1474216487
6513,3,4.519,-21.41761,64.0496,1474216623
6514,3,3.039,-21.40625,64.04725,1474216688
6515,3,3.156,-21.41067,64.04921,1474217842
6516,3,3.108,-21.41735,64.05628,1474218033
6517,3,3.92,-21.41331,64.05692,1474218163
6518,3,2.851,-21.40894,64.04974,1474218536
6519,3,4.442,-21.38369,64.05202,1474218956
6520,3,4.151,-21.41092,64.05072,1474224774
6521,3,2.738,-21.41082,64.05043,1474225182
6522,3,3.543,-21.41409,64.04497,1474225986
6523,3,4.721,-21.4224,64.05949,1474228050
6524,3,3.477,-21.41331,64.05281,1474229599
6525,3,3.532,-21.41522,64.05869,1474231185
6526,3,3.137,-21.41329,64.05861,1474231228
6527,3,4.349,-21.41459,64.04656,1474233589
6528,3,4.87,-21.42955,64.05762,1474234088
6529,3,3.806,-21.40916,64.04575,1474234354
6530,3,3.485,-21.40897,64.04529,1474234490
6531,3,4.972,-21.40687,64.05895,1474235496
6532,3,4.808,-21.42134,64.05473,1474237874
6533,3,5.923,-21.42705,64.05572,1474237885
